date,Bull,Bear,Crisis
2019-08-27,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-08-28,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-08-29,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-08-30,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-03,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-04,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-05,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-06,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-09,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-11,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-12,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-13,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-16,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-17,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-18,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-19,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-20,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-23,3.5624394600425343e-102,3.4852432236916935e-12,0.9999999999965894
2019-09-24,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-09-25,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-09-26,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-09-27,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-09-30,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-01,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-03,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-04,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-07,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-09,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-10,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-11,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-14,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-15,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-16,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-17,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-18,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-22,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-23,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-24,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-25,4.258634774215365e-152,1.4509875741768533e-42,1.0
2019-10-27,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-10-29,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-10-30,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-10-31,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-01,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-04,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-05,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-06,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-07,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-08,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-11,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-13,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-14,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-15,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-18,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-19,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-20,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-21,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-22,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-25,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-26,4.48672738055843e-155,0.9999966346735857,3.3653265160327995e-06
2019-11-27,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-11-28,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-11-29,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-02,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-03,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-04,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-05,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-06,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-09,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-10,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-11,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-12,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-13,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-16,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-17,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-18,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-19,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-20,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-23,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-24,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-26,0.9999999996448423,3.552568978569974e-10,5.949483112724841e-98
2019-12-27,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2019-12-30,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2019-12-31,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-01,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-02,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-03,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-06,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-07,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-08,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-09,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-10,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-13,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-14,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-15,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-16,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-17,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-20,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-21,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-22,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-23,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-24,1.0,1.8246746603703324e-51,1.2240615562821032e-21
2020-01-27,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-01-28,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-01-29,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-01-30,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-01-31,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-03,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-04,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-05,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-06,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-07,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-10,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-11,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-12,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-13,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-14,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-17,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-18,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-19,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-20,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-24,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-25,1.6935928540931743e-39,1.0,1.4151915632636598e-19
2020-02-26,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-02-27,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-02-28,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-02,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-03,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-04,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-05,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-06,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-09,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-11,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-12,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-13,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-16,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-17,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-18,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-19,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-20,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-23,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-24,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-25,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-26,1.4702725462883575e-13,1.6669906809396434e-38,0.9999999999997726
2020-03-27,0.0,0.0,1.0
2020-03-30,0.0,0.0,1.0
2020-03-31,0.0,0.0,1.0
2020-04-01,0.0,0.0,1.0
2020-04-03,0.0,0.0,1.0
2020-04-07,0.0,0.0,1.0
2020-04-08,0.0,0.0,1.0
2020-04-09,0.0,0.0,1.0
2020-04-13,0.0,0.0,1.0
2020-04-15,0.0,0.0,1.0
2020-04-16,0.0,0.0,1.0
2020-04-17,0.0,0.0,1.0
2020-04-20,0.0,0.0,1.0
2020-04-21,0.0,0.0,1.0
2020-04-22,0.0,0.0,1.0
2020-04-23,0.0,0.0,1.0
2020-04-24,0.0,0.0,1.0
2020-04-27,0.0,0.0,1.0
2020-04-28,0.0,0.0,1.0
2020-04-29,0.0,0.0,1.0
2020-04-30,0.0,0.0,1.0
2020-05-04,2.4411885868831015e-244,0.0,1.0
2020-05-05,2.4411885868831015e-244,0.0,1.0
2020-05-06,2.4411885868831015e-244,0.0,1.0
2020-05-07,2.4411885868831015e-244,0.0,1.0
2020-05-08,2.4411885868831015e-244,0.0,1.0
2020-05-11,2.4411885868831015e-244,0.0,1.0
2020-05-12,2.4411885868831015e-244,0.0,1.0
2020-05-13,2.4411885868831015e-244,0.0,1.0
2020-05-14,2.4411885868831015e-244,0.0,1.0
2020-05-15,2.4411885868831015e-244,0.0,1.0
2020-05-18,2.4411885868831015e-244,0.0,1.0
2020-05-19,2.4411885868831015e-244,0.0,1.0
2020-05-20,2.4411885868831015e-244,0.0,1.0
2020-05-21,2.4411885868831015e-244,0.0,1.0
2020-05-22,2.4411885868831015e-244,0.0,1.0
2020-05-26,2.4411885868831015e-244,0.0,1.0
2020-05-27,2.4411885868831015e-244,0.0,1.0
2020-05-28,2.4411885868831015e-244,0.0,1.0
2020-05-29,2.4411885868831015e-244,0.0,1.0
2020-06-01,2.4411885868831015e-244,0.0,1.0
2020-06-02,2.4411885868831015e-244,0.0,1.0
2020-06-03,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-04,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-05,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-08,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-09,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-10,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-11,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-12,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-15,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-16,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-17,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-18,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-19,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-22,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-23,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-24,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-25,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-26,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-29,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-06-30,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-07-01,1.2378144069674988e-28,1.0,7.325046131364825e-59
2020-07-02,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-03,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-06,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-07,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-08,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-09,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-10,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-13,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-14,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-15,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-16,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-17,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-20,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-21,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-22,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-23,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-24,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-27,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-28,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-29,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-30,1.0,4.9178896117526586e-129,1.1462723648165757e-60
2020-07-31,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-03,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-04,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-05,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-06,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-07,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-10,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-11,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-12,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-13,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-14,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-17,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-18,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-19,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-20,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-21,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-24,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-25,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-26,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-27,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-28,0.99997068477247,2.9315227460424912e-05,2.8987165758851835e-35
2020-08-31,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-01,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-02,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-03,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-04,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-07,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-08,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-09,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-10,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-11,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-14,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-15,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-16,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-17,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-18,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-21,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-22,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-23,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-24,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-25,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-28,0.9997760723123126,0.0002239276877035063,5.339663740177233e-32
2020-09-29,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-09-30,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-01,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-05,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-06,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-07,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-08,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-09,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-12,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-13,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-14,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-15,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-16,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-19,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-20,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-21,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-22,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-23,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-26,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-27,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-28,1.0,5.3869271509158495e-27,7.35994665927035e-14
2020-10-29,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-10-30,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-02,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-03,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-04,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-05,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-06,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-09,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-10,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-11,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-12,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-13,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-14,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-17,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-18,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-19,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-20,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-23,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-24,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-25,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-26,4.4722603230764334e-17,0.9999999999995453,3.803530827666351e-13
2020-11-27,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-01,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-02,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-03,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-04,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-07,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-08,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-09,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-10,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-11,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-14,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-15,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-16,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-17,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-18,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-21,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-22,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-23,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-24,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-28,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-29,0.9999962201046444,3.779895360592582e-06,6.46266561057506e-35
2020-12-30,1.0,3.7512907776321423e-32,9.79426021817347e-26
2020-12-31,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-01,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-04,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-05,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-06,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-07,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-08,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-11,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-12,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-13,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-14,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-15,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-18,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-19,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-20,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-21,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-22,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-25,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-27,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-28,1.0,3.7512907776321423e-32,9.79426021817347e-26
2021-01-29,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-01,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-02,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-03,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-04,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-05,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-08,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-09,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-10,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-11,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-12,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-15,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-16,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-17,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-18,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-19,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-22,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-23,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-24,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-25,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-02-26,1.0,2.268219414939997e-36,2.4428139278697128e-23
2021-03-01,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-02,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-03,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-04,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-05,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-08,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-09,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-10,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-12,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-15,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-16,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-17,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-18,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-19,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-22,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-23,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-24,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-25,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-26,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-30,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-03-31,1.0,5.273840406512664e-59,2.7101286813302496e-18
2021-04-01,1.0,8.638201116388535e-90,0.0
2021-04-05,1.0,8.638201116388535e-90,0.0
2021-04-06,1.0,8.638201116388535e-90,0.0
2021-04-07,1.0,8.638201116388535e-90,0.0
2021-04-08,1.0,8.638201116388535e-90,0.0
